review_id,product_id,rating,review_title,review_text,review_date,reviewer_name,verified_purchase,helpful_votes
R0008848,P0001126,4,Port selection is poor,Port selection is top-notch and display is inconsistent.,2023-08-13,Ira H.,0,134
R0008849,P0001613,2,Hdr is great,Hdr is reliable and Bluetooth connectivity is inconsistent.,2024-11-05,Anaya Z.,1,35
R0008850,P0000436,2,Image quality is great,Image quality is top-notch and ergonomics is excellent.,2025-07-12,Vikram A.,1,247
R0008851,P0001575,2,Contrast is great,Contrast is reliable and build quality is weak.,2023-10-31,Rohan X.,No,146
R0008852,P0000106,1,Ergonomics is poor,Ergonomics is reliable and fit is inconsistent.,2024-09-27,Aryan E.,No,119
R0008853,P0000547,4,Charging speed is poor,Charging speed is reliable and software is excellent.,2023-11-27,Tanvi W.,1,19
R0008854,P0001168,4,Heart rate accuracy is impressive,Heart rate accuracy is underwhelming and image quality is weak.,2024-12-03,Aryan N.,True,237
R0008855,P0000135,4,Refresh rate is impressive,Refresh rate is top-notch and build quality is weak.,2023-01-03,Anil P.,1,71
R0008856,P0001016,5,Performance is solid,Performance is reliable and software is weak.,2023-07-14,Vihaan A.,False,184
R0008857,P0001569,5,Wi-fi range is poor,Wi-fi range is excellent and heart rate accuracy is weak.,2024-08-27,Ira R.,No,31
R0008858,P0000579,4,Noise cancellation is great,Noise cancellation is top-notch and HDR is solid.,2023-01-29,Ritu J.,False,247
R0008859,P0000862,3,Wi-fi range is great,Wi-fi range is top-notch and refresh rate is weak.,2023-08-16,Aarav K.,True,231
R0008860,P0001796,3,Battery life is solid,Battery life is underwhelming and build quality is solid.,2024-06-12,Vikram J.,0,75
R0008861,P0000476,5,Performance is poor,Performance is mediocre and software is excellent.,2025-05-01,Sana O.,0,10
R0008862,P0000298,3,Bluetooth connectivity is great,Bluetooth connectivity is mediocre and image quality is excellent.,2024-05-10,Sneha Z.,True,118
R0008863,P0001375,3,Build quality is great,Build quality is top-notch and charging speed is weak.,2023-12-28,Anil B.,No,105
R0008864,P0000162,3,Wi-fi range is mediocre,Wi-fi range is reliable and video stabilization is inconsistent.,2024-04-23,Tanvi A.,0,129
R0008865,P0001337,5,Ergonomics is mediocre,Ergonomics is reliable and contrast is solid.,2023-01-28,Sneha K.,Yes,83
R0008866,P0000362,5,Battery life is great,Battery life is underwhelming and Bluetooth connectivity is weak.,2025-07-10,Kavya W.,True,59
R0008867,P0000573,2,Image quality is impressive,Image quality is underwhelming and notifications is reliable.,2023-01-02,Sneha G.,False,123
R0008868,P0001840,2,Comfort is mediocre,Comfort is underwhelming and Wi-Fi range is solid.,2025-09-11,Diya S.,No,19
R0008869,P0000775,3,Display is impressive,Display is underwhelming and ergonomics is excellent.,2023-12-08,Vihaan X.,True,95
R0008870,P0000172,5,Performance is solid,Performance is mediocre and refresh rate is solid.,2024-01-23,Nikhil O.,1,84
R0008871,P0001438,1,Comfort is solid,Comfort is top-notch and charging speed is solid.,2024-11-26,Rahul B.,False,4
R0008872,P0000864,4,Ergonomics is mediocre,Ergonomics is excellent and battery life is solid.,2023-03-18,Tanvi G.,Yes,75
R0008873,P0000574,4,Camera is poor,Camera is underwhelming and notifications is reliable.,2024-12-16,Karan V.,False,140
R0008874,P0001765,5,Performance is solid,Performance is mediocre and build quality is solid.,2025-02-23,Aditi B.,True,52
R0008875,P0000106,4,Heart rate accuracy is poor,Heart rate accuracy is underwhelming and port selection is excellent.,2024-05-02,Farhan S.,No,241
R0008876,P0001585,5,Build quality is mediocre,Build quality is top-notch and image quality is reliable.,2025-06-09,Sara D.,True,125
R0008877,P0000630,2,Wi-fi range is impressive,Wi-fi range is top-notch and fit is solid.,2025-08-10,Sara P.,False,137
R0008878,P0001275,3,Wi-fi range is poor,Wi-fi range is mediocre and display is weak.,2025-10-10,Priya L.,1,145
R0008879,P0000698,5,Software is mediocre,Software is underwhelming and display is weak.,2024-08-03,Anaya N.,Yes,32
R0008880,P0000944,4,Fit is poor,Fit is top-notch and display is inconsistent.,2025-11-04,Diya G.,True,169
R0008881,P0001046,4,Software is solid,Software is top-notch and image quality is reliable.,2023-09-05,Aryan G.,No,231
R0008882,P0000899,5,Fit is solid,Fit is reliable and noise cancellation is weak.,2023-07-22,Rohan X.,No,46
R0008883,P0001705,5,Comfort is impressive,Comfort is top-notch and image quality is reliable.,2025-07-21,Sneha G.,0,56
R0008884,P0000631,2,Performance is mediocre,Performance is top-notch and contrast is excellent.,2025-07-24,Ira W.,Yes,233
R0008885,P0000257,5,Refresh rate is poor,Refresh rate is underwhelming and video stabilization is excellent.,2023-08-08,Anaya I.,1,219
R0008886,P0000463,5,Heart rate accuracy is impressive,Heart rate accuracy is reliable and fit is weak.,2023-11-26,Anil U.,0,73
R0008887,P0000371,3,Comfort is great,Comfort is excellent and software is excellent.,2025-09-14,Tanvi F.,False,249
R0008888,P0000390,4,Ergonomics is poor,Ergonomics is underwhelming and Wi-Fi range is reliable.,2025-10-14,Aarav G.,False,73
R0008889,P0000557,4,Hdr is mediocre,Hdr is top-notch and heart rate accuracy is reliable.,2023-08-26,Rahul Z.,1,158
R0008890,P0000983,5,Port selection is mediocre,Port selection is excellent and noise cancellation is solid.,2023-04-12,Rohan L.,True,16
R0008891,P0001434,4,Image quality is great,Image quality is mediocre and charging speed is reliable.,2025-06-28,Nikhil M.,False,224
R0008892,P0001952,5,Contrast is mediocre,Contrast is underwhelming and noise cancellation is reliable.,2025-09-09,Karan D.,True,219
R0008893,P0000845,4,Refresh rate is mediocre,Refresh rate is top-notch and heart rate accuracy is weak.,2023-03-26,Farhan T.,No,15
R0008894,P0001030,1,Comfort is mediocre,Comfort is mediocre and video stabilization is solid.,2024-01-05,Vikram V.,Yes,74
R0008895,P0001210,4,Camera is poor,Camera is underwhelming and noise cancellation is weak.,2024-01-27,Meera W.,False,239
R0008896,P0000395,5,Comfort is poor,Comfort is mediocre and performance is weak.,2023-05-05,Sara Y.,False,133
R0008897,P0001703,4,Notifications is mediocre,Notifications is top-notch and build quality is reliable.,2023-01-20,Anil F.,No,200
R0008898,P0001641,3,Software is great,Software is underwhelming and port selection is solid.,2025-01-15,Farhan H.,True,27
R0008899,P0000546,5,Noise cancellation is great,Noise cancellation is reliable and HDR is solid.,2023-10-26,Anil D.,False,11
R0008900,P0000882,3,Build quality is mediocre,Build quality is underwhelming and comfort is excellent.,2025-11-24,Priya U.,1,51
R0008901,P0000381,4,Bluetooth connectivity is poor,Bluetooth connectivity is underwhelming and fit is weak.,2024-07-14,Anaya J.,False,76
R0008902,P0001711,3,Video stabilization is great,Video stabilization is top-notch and ergonomics is inconsistent.,2024-09-20,Sneha W.,False,45
R0008903,P0001971,4,Contrast is great,Contrast is underwhelming and charging speed is excellent.,2025-06-14,Sara C.,1,129
R0008904,P0000870,3,Performance is poor,Performance is reliable and fit is reliable.,2023-11-28,Rahul W.,True,62
R0008905,P0001356,4,Image quality is great,Image quality is mediocre and noise cancellation is excellent.,2024-10-15,Ira N.,1,60
R0008906,P0001793,1,Wi-fi range is mediocre,Wi-fi range is underwhelming and software is excellent.,2024-11-30,Vihaan L.,1,150
R0008907,P0000621,5,Heart rate accuracy is impressive,Heart rate accuracy is underwhelming and notifications is weak.,2024-08-21,Farhan G.,0,80
R0008908,P0000647,5,Performance is solid,Performance is reliable and noise cancellation is reliable.,2024-03-25,Vikram Z.,No,30
R0008909,P0001244,5,Notifications is impressive,Notifications is underwhelming and image quality is reliable.,2024-05-18,Anaya S.,Yes,61
R0008910,P0000744,4,Wi-fi range is great,Wi-fi range is mediocre and port selection is solid.,2024-04-17,Anaya B.,1,238
R0008911,P0000334,5,Performance is poor,Performance is underwhelming and camera is inconsistent.,2023-12-30,Sneha G.,Yes,47
R0008912,P0000713,2,Heart rate accuracy is great,Heart rate accuracy is top-notch and HDR is reliable.,2025-09-25,Tanvi R.,1,102
R0008913,P0000032,3,Ergonomics is impressive,Ergonomics is mediocre and noise cancellation is weak.,2025-04-25,Farhan E.,Yes,225
R0008914,P0001538,4,Notifications is poor,Notifications is excellent and camera is excellent.,2024-09-06,Ritu J.,False,112
R0008915,P0000280,5,Build quality is great,Build quality is underwhelming and Wi-Fi range is reliable.,2024-01-13,Tanvi C.,1,187
R0008916,P0001275,3,Fit is poor,Fit is underwhelming and display is excellent.,2024-02-19,Farhan I.,False,99
R0008917,P0000952,4,Software is great,Software is mediocre and camera is solid.,2025-03-14,Aarav K.,True,120
R0008918,P0000117,4,Wi-fi range is solid,Wi-fi range is excellent and battery life is inconsistent.,2024-08-21,Nikhil G.,Yes,129
R0008919,P0000716,3,Bluetooth connectivity is mediocre,Bluetooth connectivity is top-notch and image quality is excellent.,2025-03-20,Vihaan U.,1,47
R0008920,P0000843,3,Wi-fi range is mediocre,Wi-fi range is reliable and build quality is excellent.,2024-10-17,Farhan P.,False,79
R0008921,P0001114,5,Display is solid,Display is excellent and charging speed is weak.,2025-04-10,Ritu A.,0,225
R0008922,P0001845,4,Noise cancellation is mediocre,Noise cancellation is top-notch and notifications is solid.,2023-06-13,Aditi L.,Yes,227
R0008923,P0001567,3,Performance is solid,Performance is mediocre and charging speed is solid.,2025-06-19,Priya J.,Yes,103
R0008924,P0000041,5,Fit is mediocre,Fit is excellent and comfort is reliable.,2023-12-04,Aarav N.,0,248
R0008925,P0000430,5,Port selection is mediocre,Port selection is mediocre and heart rate accuracy is weak.,2024-07-01,Rohan E.,Yes,155
R0008926,P0000951,3,Image quality is impressive,Image quality is mediocre and notifications is inconsistent.,2024-05-24,Rohan Z.,Yes,27
R0008927,P0001098,3,Hdr is great,Hdr is top-notch and camera is excellent.,2025-07-28,Ira H.,Yes,184
R0008928,P0000260,2,Charging speed is solid,Charging speed is mediocre and ergonomics is weak.,2023-02-13,Vihaan L.,0,29
R0008929,P0001338,3,Heart rate accuracy is poor,Heart rate accuracy is excellent and build quality is inconsistent.,2024-12-14,Ritu E.,No,97
R0008930,P0000678,5,Battery life is mediocre,Battery life is reliable and HDR is solid.,2023-01-17,Vihaan M.,False,119
R0008931,P0000764,1,Image quality is mediocre,Image quality is underwhelming and camera is reliable.,2025-06-30,Nikhil D.,True,196
R0008932,P0001947,4,Comfort is poor,Comfort is underwhelming and performance is excellent.,2023-12-08,Kavya C.,No,235
R0008933,P0000605,1,Bluetooth connectivity is impressive,Bluetooth connectivity is underwhelming and image quality is reliable.,2023-07-15,Vihaan O.,1,227
R0008934,P0000554,4,Heart rate accuracy is poor,Heart rate accuracy is reliable and Wi-Fi range is reliable.,2025-04-30,Nikhil X.,No,172
R0008935,P0000998,1,Wi-fi range is impressive,Wi-fi range is underwhelming and refresh rate is solid.,2024-10-19,Ritu Y.,0,62
R0008936,P0001326,3,Hdr is poor,Hdr is reliable and battery life is solid.,2024-07-21,Rohan O.,1,232
R0008937,P0000630,1,Video stabilization is poor,Video stabilization is underwhelming and noise cancellation is excellent.,2023-07-10,Nikhil B.,False,16
R0008938,P0001104,1,Display is mediocre,Display is top-notch and performance is inconsistent.,2024-05-25,Ira G.,0,98
R0008939,P0000793,3,Build quality is poor,Build quality is excellent and video stabilization is reliable.,2024-02-07,Priya I.,1,21
R0008940,P0001789,4,Performance is mediocre,Performance is mediocre and battery life is weak.,2024-07-30,Anil A.,Yes,160
R0008941,P0000558,5,Camera is impressive,Camera is reliable and video stabilization is weak.,2024-04-02,Aarav D.,Yes,189
R0008942,P0000653,5,Port selection is great,Port selection is top-notch and charging speed is inconsistent.,2023-12-29,Vikram X.,Yes,14
R0008943,P0000502,5,Fit is impressive,Fit is excellent and build quality is solid.,2023-01-05,Vikram Y.,True,181
R0008944,P0001147,1,Battery life is great,Battery life is underwhelming and fit is weak.,2023-02-01,Priya V.,Yes,150
R0008945,P0000061,4,Battery life is great,Battery life is excellent and build quality is weak.,2025-09-18,Farhan V.,False,236
R0008946,P0001627,5,Build quality is poor,Build quality is underwhelming and notifications is solid.,2024-07-30,Ritu J.,Yes,0
R0008947,P0000472,1,Image quality is impressive,Image quality is excellent and fit is inconsistent.,2023-09-11,Anaya F.,0,202
R0008948,P0000289,2,Camera is mediocre,Camera is excellent and Wi-Fi range is solid.,2023-01-16,Karan U.,Yes,184
R0008949,P0000592,5,Notifications is solid,Notifications is reliable and Wi-Fi range is solid.,2023-07-23,Vikram P.,1,63
R0008950,P0001252,4,Contrast is poor,Contrast is mediocre and ergonomics is reliable.,2024-01-03,Anil T.,Yes,183
R0008951,P0001486,4,Hdr is impressive,Hdr is reliable and refresh rate is solid.,2024-04-23,Aryan D.,False,129
R0008952,P0000502,4,Bluetooth connectivity is impressive,Bluetooth connectivity is mediocre and image quality is inconsistent.,2023-12-05,Rohan M.,No,179
R0008953,P0001126,1,Refresh rate is mediocre,Refresh rate is mediocre and heart rate accuracy is inconsistent.,2024-11-22,Sneha D.,No,96
R0008954,P0000117,4,Battery life is poor,Battery life is mediocre and ergonomics is weak.,2023-01-01,Aarav U.,Yes,152
R0008955,P0000236,5,Wi-fi range is poor,Wi-fi range is top-notch and battery life is excellent.,2024-01-04,Anaya Q.,1,123
R0008956,P0000186,5,Fit is mediocre,Fit is top-notch and comfort is excellent.,2025-04-13,Rohan P.,True,73
R0008957,P0000743,3,Heart rate accuracy is solid,Heart rate accuracy is mediocre and image quality is solid.,2023-06-04,Priya G.,No,221
R0008958,P0000372,5,Charging speed is poor,Charging speed is mediocre and ergonomics is reliable.,2023-08-25,Vihaan F.,1,95
R0008959,P0001610,4,Battery life is solid,Battery life is excellent and software is reliable.,2024-11-09,Kavya V.,False,211
R0008960,P0001205,2,Battery life is solid,Battery life is mediocre and notifications is reliable.,2024-06-25,Karan Y.,False,106
R0008961,P0001468,4,Heart rate accuracy is mediocre,Heart rate accuracy is top-notch and HDR is reliable.,2024-01-02,Meera D.,True,230
R0008962,P0000380,5,Heart rate accuracy is impressive,Heart rate accuracy is excellent and contrast is weak.,2024-08-21,Meera A.,0,136
R0008963,P0000495,5,Comfort is poor,Comfort is mediocre and performance is inconsistent.,2025-11-08,Nikhil D.,1,210
R0008964,P0001067,5,Port selection is impressive,Port selection is excellent and heart rate accuracy is excellent.,2024-06-16,Sana V.,1,206
R0008965,P0001319,3,Image quality is mediocre,Image quality is mediocre and software is excellent.,2023-02-12,Vihaan L.,0,121
R0008966,P0001297,3,Battery life is impressive,Battery life is top-notch and software is inconsistent.,2025-11-02,Sneha G.,True,213
R0008967,P0000025,5,Contrast is poor,Contrast is excellent and performance is excellent.,2024-07-11,Rohan H.,No,13
R0008968,P0000110,1,Heart rate accuracy is mediocre,Heart rate accuracy is underwhelming and Bluetooth connectivity is reliable.,2023-08-11,Kavya F.,1,177
R0008969,P0001156,5,Display is great,Display is reliable and contrast is reliable.,2025-06-02,Tanvi T.,1,234
R0008970,P0000116,5,Fit is poor,Fit is excellent and display is excellent.,2024-12-06,Aarav A.,1,40
R0008971,P0001152,2,Heart rate accuracy is solid,Heart rate accuracy is top-notch and camera is reliable.,2023-09-27,Vikram A.,0,227
R0008972,P0000831,4,Comfort is impressive,Comfort is top-notch and HDR is weak.,2025-03-09,Priya Q.,Yes,206
