product_id,product_title,brand,category,subtype,price,sku_asin,seller_external_id
P0001852,Huawei S2 TV,Huawei,Electronics,TV,486.17,B82DS5F8XT,S0000002
P0001853,Marshall Bolt Router,Marshall,Electronics,Router,70.70,BM0INTYJKV,S0000003
P0001854,LG S2 Monitor,LG,Electronics,Monitor,310.39,BFG5PGGRO3,S0000004
P0001855,Canon S2 Earbuds,Canon,Electronics,Earbuds,346.02,BPHJ35N9XX,S0000005
P0001856,Garmin Neo Headphones,Garmin,Electronics,Headphones,244.89,BMNR1JP8XY,S0000006
P0001857,TP-Link S3 Earbuds,TP-Link,Electronics,Earbuds,247.17,BWQ2BQ3U5K,S0000007
P0001858,boAt X3 Earbuds,boAt,Electronics,Earbuds,249.38,BFK7FKDDIH,S0000008
P0001859,Amazfit Pro TV,Amazfit,Electronics,TV,622.86,B8VROX0L5L,S0000009
P0001860,Sony Neo 32GB Laptop,Sony,Electronics,Laptop,1540.47,BKJ2089GVV,S0000010
P0001861,Huawei X1 512GB Laptop,Huawei,Electronics,Laptop,1928.91,BYSU9TC6KY,S0000001
P0001862,Nikon Lite Camera,Nikon,Electronics,Camera,661.28,B8VTN4QGVT,S0000002
P0001863,Samsung Prime Smartwatch,Samsung,Electronics,Smartwatch,328.28,BRSOYPKHQ1,S0000003
P0001864,JBL Ultra Speaker,JBL,Electronics,Speaker,739.32,B9J8D98BMU,S0000004
P0001865,Boult X1 Smartwatch,Boult,Electronics,Smartwatch,490.60,BL2QB7PLR8,S0000005
P0001866,LG S2 128GB Tablet,LG,Electronics,Tablet,1330.87,BV8Y0GC3IK,S0000006
P0001867,Motorola Go Router,Motorola,Electronics,Router,76.28,B574UX8320,S0000007
P0001868,Lenovo Ultra Router,Lenovo,Electronics,Router,359.79,BLTX3OWQWM,S0000008
P0001869,HP Go TV,HP,Electronics,TV,4409.91,BT2CHXB1ZI,S0000009
P0001870,Apple X1 Headphones,Apple,Electronics,Headphones,129.69,BLQP5ZBW38,S0000010
P0001871,Huawei Prime Smartwatch,Huawei,Electronics,Smartwatch,156.20,BRCCIJIQT3,S0000001
P0001872,Redmi Ultra 32GB Tablet,Redmi,Electronics,Tablet,455.96,BNFBUTLM1O,S0000002
P0001873,Nikon Go Monitor,Nikon,Electronics,Monitor,1200.29,BXI4HA8AJ0,S0000003
P0001874,Garmin Prime TV,Garmin,Electronics,TV,4473.40,BU6Y759GNC,S0000004
P0001875,OnePlus M3 64GB Tablet,OnePlus,Electronics,Tablet,246.84,B9PDPO73IF,S0000005
P0001876,MSI X3 Monitor,MSI,Electronics,Monitor,1431.03,BK043X43O6,S0000006
P0001877,Garmin Ultra 32GB Smartphone,Garmin,Electronics,Smartphone,719.93,BKDSBURI3I,S0000007
P0001878,Boult Go 32GB Laptop,Boult,Electronics,Laptop,1963.37,B174W1L56B,S0000008
P0001879,Garmin Edge Speaker,Garmin,Electronics,Speaker,270.76,B3QCOKIUS9,S0000009
P0001880,Lenovo Lite Monitor,Lenovo,Electronics,Monitor,712.00,B02ZP8WGV6,S0000010
P0001881,Huawei Ultra Camera,Huawei,Electronics,Camera,4697.60,B0HSJYL3VI,S0000001
P0001882,GoPro Edge Camera,GoPro,Electronics,Camera,4149.24,BX8QLUMSTS,S0000002
P0001883,Marshall S3 Monitor,Marshall,Electronics,Monitor,1266.90,BZ1YUFO31Q,S0000003
P0001884,Garmin Edge TV,Garmin,Electronics,TV,4940.30,BLEO14Q0UO,S0000004
P0001885,LG Z3 Smartwatch,LG,Electronics,Smartwatch,681.35,BLJG4HDOLG,S0000005
P0001886,MSI Go Speaker,MSI,Electronics,Speaker,250.74,BQLJGDRAHD,S0000006
P0001887,Marshall X1 Camera,Marshall,Electronics,Camera,3322.91,BBANRAFUKO,S0000007
P0001888,Garmin X2 Speaker,Garmin,Electronics,Speaker,682.07,BWM6EBF3OV,S0000008
P0001889,OPPO S1 Router,OPPO,Electronics,Router,393.38,BKKT562LK8,S0000009
P0001890,Netgear Z3 Router,Netgear,Electronics,Router,146.99,BSB03U6J1T,S0000010
P0001891,D-Link X2 512GB Laptop,D-Link,Electronics,Laptop,2986.04,B6CX15R0FR,S0000001
P0001892,Netgear S3 512GB Smartphone,Netgear,Electronics,Smartphone,791.46,BAPMO7WLP5,S0000002
P0001893,D-Link Air Router,D-Link,Electronics,Router,193.87,BRFU4K42BT,S0000003
P0001894,Redmi Z3 Camera,Redmi,Electronics,Camera,3847.30,BHJN523LL4,S0000004
P0001895,ASUS Edge 128GB Smartphone,ASUS,Electronics,Smartphone,1874.64,BIYBPLQB97,S0000005
P0001896,Sony Edge Router,Sony,Electronics,Router,35.25,B4JVBGJKW8,S0000006
P0001897,JBL Neo Camera,JBL,Electronics,Camera,2495.12,B4K0EJTJH9,S0000007
P0001898,Apple Ultra TV,Apple,Electronics,TV,3147.37,B6YZZDMVUM,S0000008
P0001899,Nikon S2 Headphones,Nikon,Electronics,Headphones,690.16,BPKP6TQTU9,S0000009
P0001900,Vivo S3 Headphones,Vivo,Electronics,Headphones,336.29,BX5TTAK6LW,S0000010
P0001901,Dell X2 Earbuds,Dell,Electronics,Earbuds,344.49,BYCS4EIKWF,S0000001
P0001902,OPPO X3 Camera,OPPO,Electronics,Camera,559.21,B5VCSJLIEW,S0000002
P0001903,Redmi X3 Monitor,Redmi,Electronics,Monitor,947.89,BN8PW9CKMR,S0000003
P0001904,OPPO X2 Speaker,OPPO,Electronics,Speaker,296.82,BEBAWJUBFK,S0000004
P0001905,Boult S3 TV,Boult,Electronics,TV,736.31,B0GPX6XG6H,S0000005
P0001906,D-Link Air Router,D-Link,Electronics,Router,301.90,BGEX44BF42,S0000006
P0001907,Dell Go Router,Dell,Electronics,Router,297.40,BCYJKGU7DG,S0000007
P0001908,Netgear Air TV,Netgear,Electronics,TV,1004.30,BZKR6FISOL,S0000008
P0001909,OnePlus Z3 TV,OnePlus,Electronics,TV,2648.63,B7PZLMHIRW,S0000009
P0001910,Sony Pro TV,Sony,Electronics,TV,3169.93,BHJ9XS7Y9X,S0000010
P0001911,Xiaomi Z3 Smartwatch,Xiaomi,Electronics,Smartwatch,55.74,BLKU7JGFDB,S0000001
P0001912,Apple Air Camera,Apple,Electronics,Camera,3185.43,BDI21YEM2K,S0000002
P0001913,Dell Prime Headphones,Dell,Electronics,Headphones,153.06,B8I6SBW0WG,S0000003
P0001914,Apple Go Smartwatch,Apple,Electronics,Smartwatch,412.12,BYWHYWNY9O,S0000004
P0001915,Canon X1 64GB Tablet,Canon,Electronics,Tablet,367.04,BME4KKIZQ2,S0000005
P0001916,Redmi Go Smartwatch,Redmi,Electronics,Smartwatch,87.79,BCIJQ56EMF,S0000006
P0001917,boAt Edge TV,boAt,Electronics,TV,3448.64,BA7QFUYOHZ,S0000007
P0001918,Netgear Lite 256GB Laptop,Netgear,Electronics,Laptop,2431.20,BWVVOF9N1X,S0000008
P0001919,Nokia Neo 256GB Laptop,Nokia,Electronics,Laptop,2093.77,BV8Y5HYTF6,S0000009
P0001920,GoPro Ultra Monitor,GoPro,Electronics,Monitor,1063.84,B98GZJKWR3,S0000010
P0001921,MSI Lite Camera,MSI,Electronics,Camera,4884.44,BYTA5F1JWX,S0000001
P0001922,LG Prime Speaker,LG,Electronics,Speaker,278.01,BFLLFBNPJW,S0000002
P0001923,MSI S1 Monitor,MSI,Electronics,Monitor,1384.40,BHH1PP8RIH,S0000003
P0001924,Lenovo X1 Earbuds,Lenovo,Electronics,Earbuds,247.97,BUP8DGA73N,S0000004
P0001925,Nikon Prime 64GB Smartphone,Nikon,Electronics,Smartphone,1293.82,B8KKLB19M1,S0000005
P0001926,Canon X2 Speaker,Canon,Electronics,Speaker,145.37,B2RTQQOH2H,S0000006
P0001927,JBL S1 Speaker,JBL,Electronics,Speaker,424.95,B078FB7MQM,S0000007
P0001928,Nokia Edge Speaker,Nokia,Electronics,Speaker,507.58,BNIPLAPZ34,S0000008
P0001929,LG Pro Router,LG,Electronics,Router,57.48,BOK0R3AS47,S0000009
P0001930,Marshall S3 Earbuds,Marshall,Electronics,Earbuds,333.83,BO3SS8MBEQ,S0000010
P0001931,LG Edge 64GB Smartphone,LG,Electronics,Smartphone,683.14,BKBQECBUVI,S0000001
P0001932,Xiaomi X2 Speaker,Xiaomi,Electronics,Speaker,262.44,BWVEYP7ZD5,S0000002
P0001933,Sennheiser X3 512GB Smartphone,Sennheiser,Electronics,Smartphone,1242.27,B4DI1U51DI,S0000003
P0001934,Redmi Ultra Camera,Redmi,Electronics,Camera,4424.97,BEH5V9G2WN,S0000004
P0001935,JBL Prime Monitor,JBL,Electronics,Monitor,518.98,BAV5OP33Y3,S0000005
P0001936,Redmi Lite Router,Redmi,Electronics,Router,281.67,BIMJPGA6VY,S0000006
P0001937,TP-Link Edge 256GB Smartphone,TP-Link,Electronics,Smartphone,747.29,BUC06XO2CG,S0000007
P0001938,MSI X3 256GB Laptop,MSI,Electronics,Laptop,793.59,BOIPYI9W28,S0000008
P0001939,Amazfit S1 512GB Smartphone,Amazfit,Electronics,Smartphone,1185.58,BLUFZXHCXM,S0000009
P0001940,Canon Pro Router,Canon,Electronics,Router,289.05,BD45VYXAPF,S0000010
P0001941,Realme S3 Speaker,Realme,Electronics,Speaker,59.93,B4ADWU66AN,S0000001
P0001942,boAt Air Monitor,boAt,Electronics,Monitor,972.13,BGZY5VEB2I,S0000002
P0001943,ASUS S2 512GB Laptop,ASUS,Electronics,Laptop,1304.60,BUG50EIG0M,S0000003
P0001944,HP M3 Smartwatch,HP,Electronics,Smartwatch,892.16,BN5GHE3JWT,S0000004
P0001945,JBL Go Smartwatch,JBL,Electronics,Smartwatch,652.89,BFWEM23JXB,S0000005
P0001946,Huawei S3 TV,Huawei,Electronics,TV,2924.87,B17OXH7IIR,S0000006
P0001947,GoPro Go Router,GoPro,Electronics,Router,361.21,BW3ITCAQQ7,S0000007
P0001948,Boult Prime Monitor,Boult,Electronics,Monitor,591.69,B0AM434JDQ,S0000008
P0001949,Marshall M3 256GB Smartphone,Marshall,Electronics,Smartphone,619.81,BFVUJ3FT7H,S0000009
P0001950,Garmin Ultra 256GB Laptop,Garmin,Electronics,Laptop,3677.96,BWHYZCKVSF,S0000010
P0001951,Samsung S3 Camera,Samsung,Electronics,Camera,4569.82,B33083AK0C,S0000001
P0001952,Sennheiser Go 64GB Smartphone,Sennheiser,Electronics,Smartphone,777.91,BU1JCMH9IB,S0000002
P0001953,Vivo X1 256GB Smartphone,Vivo,Electronics,Smartphone,522.08,B2GL830R68,S0000003
P0001954,Audio-Technica S2 TV,Audio-Technica,Electronics,TV,1091.28,B7BVIPZYJ9,S0000004
P0001955,boAt S1 512GB Tablet,boAt,Electronics,Tablet,1288.81,B8E880ZUNR,S0000005
P0001956,MSI S3 32GB Laptop,MSI,Electronics,Laptop,1889.82,BYOI3UMFJD,S0000006
P0001957,D-Link S3 Monitor,D-Link,Electronics,Monitor,1080.56,BICUX3W6GJ,S0000007
P0001958,OnePlus Go Headphones,OnePlus,Electronics,Headphones,370.32,B7J9MV5QHF,S0000008
P0001959,Samsung S3 Speaker,Samsung,Electronics,Speaker,499.00,BR1DQ37Y05,S0000009
P0001960,Samsung Ultra 32GB Smartphone,Samsung,Electronics,Smartphone,455.05,BLXUXATRS5,S0000010
P0001961,Audio-Technica Neo Monitor,Audio-Technica,Electronics,Monitor,230.13,B580N6MBH2,S0000001
P0001962,TP-Link Neo Headphones,TP-Link,Electronics,Headphones,445.40,BORFUMZK0Z,S0000002
P0001963,Xiaomi Air Smartwatch,Xiaomi,Electronics,Smartwatch,1085.10,B6VZ2ECXU0,S0000003
P0001964,GoPro S1 Smartwatch,GoPro,Electronics,Smartwatch,307.94,BDUDUSJIV4,S0000004
P0001965,Xiaomi X2 256GB Tablet,Xiaomi,Electronics,Tablet,296.89,BZJYS5CYNA,S0000005
P0001966,Realme Air Smartwatch,Realme,Electronics,Smartwatch,103.56,BM9TRQSBEI,S0000006
P0001967,Sennheiser M3 Speaker,Sennheiser,Electronics,Speaker,442.81,BJKH8WFBXC,S0000007
P0001968,TP-Link Z3 Smartwatch,TP-Link,Electronics,Smartwatch,360.30,B3KB1KO0N0,S0000008
P0001969,MSI Neo 256GB Laptop,MSI,Electronics,Laptop,1840.44,B5BKIKKOZF,S0000009
P0001970,Lenovo Lite 512GB Smartphone,Lenovo,Electronics,Smartphone,1332.26,BH8J4EJLPB,S0000010
P0001971,Apple Ultra 128GB Laptop,Apple,Electronics,Laptop,2481.31,B8ZHEM05FC,S0000001
P0001972,JBL Edge Earbuds,JBL,Electronics,Earbuds,238.41,BEH5AY0EXX,S0000002
P0001973,ASUS X3 Earbuds,ASUS,Electronics,Earbuds,302.28,BO3KNY4V76,S0000003
P0001974,Dell Edge 128GB Tablet,Dell,Electronics,Tablet,1058.78,B3OL20IEFK,S0000004
P0001975,Sony X2 Camera,Sony,Electronics,Camera,4461.81,BWXQ90IRMS,S0000005
P0001976,Samsung M3 Smartwatch,Samsung,Electronics,Smartwatch,392.53,BDEIOR56GG,S0000006
P0001977,Garmin S1 32GB Smartphone,Garmin,Electronics,Smartphone,1107.65,BVCI1JO3VS,S0000007
P0001978,Netgear Pro Earbuds,Netgear,Electronics,Earbuds,387.99,BPG80XGHIQ,S0000008
P0001979,Sony Z3 128GB Smartphone,Sony,Electronics,Smartphone,1867.04,BFI4IOAUPN,S0000009
P0001980,D-Link Pro Earbuds,D-Link,Electronics,Earbuds,46.51,BZ0911CIK3,S0000010
P0001981,Audio-Technica Ultra TV,Audio-Technica,Electronics,TV,2533.07,B22OXHMGZ3,S0000001
P0001982,Amazfit Prime Earbuds,Amazfit,Electronics,Earbuds,308.11,B9JCC3X8G4,S0000002
P0001983,Nikon S1 Headphones,Nikon,Electronics,Headphones,288.43,B5SRF99WVM,S0000003
P0001984,Netgear Air TV,Netgear,Electronics,TV,2376.03,BK4CQCW1CA,S0000004
P0001985,OnePlus Edge Monitor,OnePlus,Electronics,Monitor,1385.14,BLTF5OZAWF,S0000005
P0001986,Nokia S3 Headphones,Nokia,Electronics,Headphones,613.29,BMCZGNXIPW,S0000006
P0001987,ASUS M3 Smartwatch,ASUS,Electronics,Smartwatch,220.90,BABY1XWJ6X,S0000007
P0001988,TP-Link Z3 64GB Smartphone,TP-Link,Electronics,Smartphone,1309.60,BW0EE0YGP0,S0000008
P0001989,OPPO X1 Speaker,OPPO,Electronics,Speaker,202.04,BBN8ELYLS2,S0000009
P0001990,MSI Air Headphones,MSI,Electronics,Headphones,650.69,B3R9KZEGS2,S0000010
P0001991,OnePlus X2 Headphones,OnePlus,Electronics,Headphones,378.97,BA9CE378F2,S0000001
P0001992,Lenovo Bolt Smartwatch,Lenovo,Electronics,Smartwatch,749.84,BKPAS6X33V,S0000002
P0001993,ASUS Pro Speaker,ASUS,Electronics,Speaker,286.83,BVD6RVDE2G,S0000003
P0001994,JBL S1 Smartwatch,JBL,Electronics,Smartwatch,454.21,B5MXI1I6U3,S0000004
P0001995,Audio-Technica Z3 128GB Tablet,Audio-Technica,Electronics,Tablet,1420.13,B7YQPFZM0T,S0000005
P0001996,Lenovo Pro 256GB Tablet,Lenovo,Electronics,Tablet,541.56,BG3RNEDTEL,S0000006
P0001997,Huawei Bolt Router,Huawei,Electronics,Router,275.67,BHERZ4NLOQ,S0000007
P0001998,Realme X2 Router,Realme,Electronics,Router,332.37,BYEJ3P9Z8X,S0000008
P0001999,Audio-Technica Pro Router,Audio-Technica,Electronics,Router,130.82,BA4BL7IDLA,S0000009
P0002000,Vivo X1 128GB Tablet,Vivo,Electronics,Tablet,1171.80,B6ZFP86HPA,S0000010
